
00:00:00,0,0,266.783807659
00:00:00,0,0,266.798931668
00:00:00,0,0,266.536528559
00:00:00,0,0,266.715532114
00:00:00,0,0,266.472403329
00:00:00,0,0,266.684709776
00:00:00,0,0,266.810239041
00:00:00,0,0,266.676425675
00:00:00,0,0,266.582375069
00:00:00,0,0,266.46778985
00:00:00,0,0,266.557836783
00:00:00,0,0,266.398165557
00:00:00,0,0,266.651174844
00:00:00,0,0,266.485097428
00:00:00,0,0,266.628500444
00:00:00,0,0,266.763593967
00:00:00,0,0,266.652999857
00:00:00,0,0,266.987042005
00:00:00,0,0,267.114560014
00:00:00,0,0,267.231387533
00:00:00,0,0,266.784570948
00:00:00,0,0,266.919576291
00:00:00,0,0,267.214328818
00:00:00,0,0,266.857631761
00:00:00,0,0,267.002498872
00:00:00,0,0,266.738928917
00:00:00,0,0,266.823746747
00:00:00,0,0,266.820685406
00:00:00,0,0,266.580651389
00:00:00,0,0,266.471391434
